loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,pub_rec_bankruptcies,year,is_default,outstanding_principal,net_credit_loss,risk_segment,risk_adjusted_revenue,income_group,dti_group
5000, 36 months,12.62,167.56,C,C1,MORTGAGE,51000.0,2017-12-01,Charged Off,other,CA,31.04,0.0,1.0,1336.97,954.39,382.58,0.0,0.0,0.0,2017,1,4045.61,4045.61,Medium Risk,-3663.03,40k-80k,30-40
2000, 36 months,7.89,62.58,A,A5,MORTGAGE,52875.0,2015-05-01,Charged Off,major_purchase,FL,27.1,0.0,0.0,1006.91,99.19,24.22,0.0,883.5,1.0,2015,1,1900.81,1017.31,Low Risk,-993.0899999999999,40k-80k,20-30
8000, 36 months,18.06,289.47,D,D2,RENT,27500.0,2017-07-01,Charged Off,major_purchase,NJ,12.4,0.0,2.0,2251.64,795.35,454.5,0.0,1001.79,0.0,2017,1,7204.65,6202.86,High Risk,-5748.36,<40k,10-20
40000, 60 months,10.75,864.72,B,B4,MORTGAGE,138000.0,2016-06-01,Charged Off,debt_consolidation,TX,27.43,0.0,2.0,25109.59,14118.84,7422.8,0.0,3567.95,0.0,2016,1,25881.16,22313.21,Low Risk,-14890.41,120k-200k,20-30
18000, 36 months,7.62,560.91,A,A3,RENT,120000.0,2014-02-01,Fully Paid,debt_consolidation,DC,5.7,0.0,0.0,20192.5375226157,18000.0,2192.54,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,2192.54,80k-120k,0-10
6350, 36 months,13.99,217.0,C,C4,RENT,38200.0,2015-05-01,Charged Off,debt_consolidation,MA,33.52,0.0,1.0,4261.11,2845.04,1051.09,0.0,364.98,0.0,2015,1,3504.96,3139.98,Medium Risk,-2088.8900000000003,<40k,30-40
20000, 60 months,22.45,557.51,E,E5,MORTGAGE,100000.0,2016-05-01,Fully Paid,home_improvement,CA,15.24,2.0,0.0,29476.7146623648,20000.0,9476.71,0.0,0.0,1.0,2016,0,0.0,0.0,High Risk,9476.71,80k-120k,10-20
24000, 60 months,9.75,506.99,B,B3,RENT,85000.0,2016-05-01,Charged Off,credit_card,IL,11.23,0.0,0.0,13675.73,9375.85,4299.88,0.0,0.0,0.0,2016,1,14624.15,14624.15,Low Risk,-10324.27,80k-120k,10-20
16000, 60 months,12.62,360.95,C,C1,MORTGAGE,127980.8,2017-10-01,Fully Paid,home_improvement,CA,9.56,0.0,1.0,17966.6117049704,16000.0,1966.61,0.0,0.0,1.0,2017,0,0.0,0.0,Medium Risk,1966.61,120k-200k,0-10
15000, 36 months,5.93,455.86,A,A1,OWN,105000.0,2015-02-01,Fully Paid,credit_card,IL,17.41,0.0,0.0,16405.762878076,15000.0,1405.76,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1405.76,80k-120k,10-20
23050, 60 months,25.78,687.13,F,F5,RENT,64049.0,2015-11-01,Fully Paid,debt_consolidation,MD,29.79,0.0,2.0,23281.1,23050.0,231.1,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,231.1,40k-80k,20-30
19350, 60 months,16.55,476.23,D,D2,RENT,43000.0,2015-07-01,Charged Off,credit_card,TX,29.11,0.0,0.0,7442.27,2711.95,2985.02,0.0,1745.3,0.0,2015,1,16638.05,14892.75,High Risk,-11907.73,40k-80k,20-30
35000, 36 months,13.99,1196.05,C,C3,RENT,250000.0,2017-01-01,Fully Paid,debt_consolidation,MD,10.18,0.0,0.0,42072.0142038452,35000.0,7072.01,0.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,7072.01,200k+,10-20
14000, 36 months,6.03,426.1,A,A1,MORTGAGE,100000.0,2014-10-01,Fully Paid,debt_consolidation,OR,7.84,0.0,0.0,15334.8097643607,14000.0,1334.81,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,1334.81,80k-120k,0-10
30000, 36 months,9.75,964.5,B,B3,MORTGAGE,66000.0,2016-02-01,Fully Paid,credit_card,KY,19.67,0.0,0.0,34564.8141980892,30000.0,4564.81,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,4564.81,40k-80k,10-20
10000, 36 months,10.78,326.35,B,B4,RENT,82000.0,2016-01-01,Charged Off,debt_consolidation,CA,16.05,0.0,0.0,4440.96,2721.75,862.11,0.0,857.1,1.0,2016,1,7278.25,6421.15,Low Risk,-5559.04,80k-120k,10-20
8000, 36 months,13.66,272.11,C,C3,RENT,70000.0,2014-11-01,Charged Off,debt_consolidation,CA,11.43,0.0,0.0,6590.12,4729.42,1529.39,0.0,331.31,0.0,2014,1,3270.58,2939.27,Medium Risk,-1409.8799999999999,40k-80k,10-20
20000, 60 months,15.59,482.02,C,C5,RENT,105000.0,2016-10-01,Fully Paid,debt_consolidation,WY,26.04,0.0,1.0,20778.006209332,20000.0,778.01,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,778.01,80k-120k,20-30
25000, 36 months,11.49,824.29,B,B5,MORTGAGE,208000.0,2015-11-01,Fully Paid,debt_consolidation,WA,7.38,3.0,0.0,29690.0249024745,25000.0,4690.02,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,4690.02,200k+,0-10
24650, 36 months,8.39,776.89,B,B1,RENT,110000.0,2016-02-01,Fully Paid,credit_card,CA,9.51,0.0,1.0,27357.8186736975,24650.0,2707.82,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,2707.82,80k-120k,0-10
35000, 60 months,16.02,851.51,C,C5,MORTGAGE,90000.0,2017-10-01,Current,debt_consolidation,MN,12.71,0.0,0.0,13483.99,6803.82,6680.17,0.0,0.0,0.0,2017,0,28196.18,0.0,High Risk,6680.17,80k-120k,10-20
12000, 36 months,17.09,428.38,D,D1,MORTGAGE,34569.0,2017-10-01,Charged Off,debt_consolidation,NV,28.23,0.0,0.0,6306.56,2746.24,1543.26,0.0,2017.06,0.0,2017,1,9253.76,7236.700000000001,High Risk,-5693.4400000000005,<40k,20-30
31200, 60 months,16.99,775.24,D,D1,OWN,65000.0,2017-03-01,Fully Paid,home_improvement,NY,17.36,0.0,0.0,35495.9877542573,31200.0,4295.99,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,4295.99,40k-80k,10-20
6000, 36 months,5.32,180.69,A,A1,RENT,100000.0,2016-12-01,Current,credit_card,NY,4.26,0.0,0.0,4693.51,4236.44,457.07,0.0,0.0,0.0,2016,0,1763.5600000000004,0.0,Low Risk,457.07,80k-120k,0-10
20000, 36 months,11.49,659.43,B,B5,OWN,105000.0,2016-08-01,Current,debt_consolidation,AZ,19.11,0.0,0.0,19770.13,16172.9,3597.23,0.0,0.0,0.0,2016,0,3827.1000000000004,0.0,Medium Risk,3597.23,80k-120k,10-20
12350, 36 months,18.54,449.84,E,E1,RENT,31000.0,2015-01-01,Fully Paid,credit_card,TX,13.98,0.0,0.0,15583.482995054,12350.0,3233.48,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,3233.48,<40k,10-20
14000, 36 months,8.38,441.17,B,B1,MORTGAGE,57000.0,2015-12-01,Fully Paid,credit_card,MN,26.98,0.0,0.0,15908.9381228405,14000.0,1908.94,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1908.94,40k-80k,20-30
16000, 36 months,6.24,488.5,A,A2,MORTGAGE,65000.0,2015-11-01,Charged Off,credit_card,FL,10.97,0.0,0.0,5253.62,3302.03,561.59,0.0,1390.0,0.0,2015,1,12697.97,11307.97,Low Risk,-10746.38,40k-80k,10-20
10400, 36 months,16.99,370.74,D,D3,RENT,152000.0,2015-07-01,Charged Off,car,CA,8.65,3.0,0.0,9629.42,6965.81,2663.61,0.0,0.0,1.0,2015,1,3434.1899999999996,3434.1899999999996,High Risk,-770.5799999999995,120k-200k,0-10
16000, 60 months,13.59,368.9,C,C2,MORTGAGE,50000.0,2017-10-01,Current,debt_consolidation,FL,13.51,0.0,0.0,5872.2,3272.28,2599.92,0.0,0.0,0.0,2017,0,12727.72,0.0,Medium Risk,2599.92,40k-80k,10-20
8050, 36 months,11.49,265.42,B,B5,OWN,39996.0,2017-04-01,Current,medical,OK,12.45,0.0,0.0,5834.1,4587.93,1246.17,0.0,0.0,0.0,2017,0,3462.0699999999997,0.0,Medium Risk,1246.17,<40k,10-20
19000, 36 months,8.39,598.82,A,A5,RENT,120000.0,2014-10-01,Fully Paid,debt_consolidation,NC,15.77,0.0,0.0,20853.93,19000.0,1853.93,0.0,0.0,1.0,2014,0,0.0,0.0,Low Risk,1853.93,80k-120k,10-20
15000, 36 months,11.99,498.15,C,C1,RENT,75000.0,2016-01-01,Fully Paid,debt_consolidation,NH,16.45,0.0,0.0,17202.8397954512,15000.0,2202.84,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,2202.84,40k-80k,10-20
6000, 36 months,11.99,199.26,C,C1,RENT,70000.0,2016-03-01,Current,debt_consolidation,OR,11.47,0.0,0.0,6991.05,5802.82,1188.23,0.0,0.0,0.0,2016,0,197.1800000000003,0.0,Medium Risk,1188.23,40k-80k,10-20
5000, 36 months,5.32,150.58,A,A1,MORTGAGE,30000.0,2017-03-01,Fully Paid,vacation,TX,7.72,0.0,1.0,5299.8267483091,5000.0,299.83,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,299.83,<40k,0-10
16000, 36 months,11.53,527.85,B,B5,RENT,64000.0,2015-07-01,Fully Paid,debt_consolidation,NY,12.54,0.0,0.0,18950.7498999915,16000.0,2950.75,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,2950.75,40k-80k,10-20
16000, 60 months,12.99,363.97,C,C1,RENT,65000.0,2014-06-01,Current,credit_card,FL,18.97,0.0,2.0,20382.32,14582.9,5799.42,0.0,0.0,0.0,2014,0,1417.1000000000004,0.0,Medium Risk,5799.42,40k-80k,10-20
16300, 36 months,22.4,625.89,E,E3,MORTGAGE,54400.0,2014-02-01,Fully Paid,debt_consolidation,PA,7.85,0.0,1.0,22540.2652261219,16300.0,6240.27,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,6240.27,40k-80k,0-10
7200, 36 months,15.41,251.04,D,D1,MORTGAGE,40000.0,2015-12-01,Fully Paid,debt_consolidation,CA,33.78,0.0,0.0,9077.4371271465,7200.0,1877.44,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,1877.44,<40k,30-40
8000, 36 months,11.39,263.39,B,B3,MORTGAGE,52000.0,2017-02-01,Fully Paid,debt_consolidation,AL,15.55,0.0,0.0,9117.3989068031,8000.0,1102.4,15.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,1102.4,40k-80k,10-20
40000, 36 months,15.59,1398.2,C,C5,MORTGAGE,103414.0,2016-07-01,Fully Paid,debt_consolidation,IL,24.45,0.0,0.0,46509.1967372763,40000.0,6509.2,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,6509.2,80k-120k,20-30
11000, 36 months,9.16,350.62,B,B2,RENT,75000.0,2016-04-01,Fully Paid,credit_card,NY,24.71,0.0,0.0,12460.0909979028,11000.0,1460.09,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,1460.09,40k-80k,20-30
30000, 60 months,13.67,692.93,C,C3,MORTGAGE,120000.0,2016-03-01,Current,debt_consolidation,IN,15.46,8.0,0.0,24309.51,14999.1,9310.41,0.0,0.0,0.0,2016,0,15000.9,0.0,Medium Risk,9310.41,80k-120k,10-20
8000, 36 months,5.32,240.92,A,A1,MORTGAGE,120000.0,2017-07-01,Current,home_improvement,IL,6.52,0.0,0.0,4591.67,4063.36,528.31,0.0,0.0,0.0,2017,0,3936.64,0.0,Low Risk,528.31,80k-120k,0-10
28000, 36 months,6.49,858.05,A,A2,MORTGAGE,140000.0,2016-01-01,Fully Paid,major_purchase,PA,2.44,0.0,0.0,30694.07008522,28000.0,2694.07,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,2694.07,120k-200k,0-10
21000, 60 months,12.79,475.57,C,C1,MORTGAGE,72000.0,2016-07-01,Fully Paid,debt_consolidation,ND,14.47,0.0,1.0,25385.830427359,21000.0,4385.83,0.0,0.0,1.0,2016,0,0.0,0.0,Medium Risk,4385.83,40k-80k,10-20
6000, 36 months,14.33,206.03,C,C1,MORTGAGE,35000.0,2013-06-01,Fully Paid,debt_consolidation,LA,15.94,1.0,1.0,7417.0246057461,6000.0,1417.02,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,1417.02,<40k,10-20
7800, 36 months,7.07,241.1,A,A2,RENT,86700.0,2017-06-01,Current,medical,NY,14.05,0.0,0.0,4834.26,4129.27,704.99,0.0,0.0,0.0,2017,0,3670.7299999999996,0.0,Low Risk,704.99,80k-120k,10-20
6850, 36 months,17.86,247.17,D,D5,OWN,19200.0,2015-01-01,Fully Paid,medical,NJ,38.5,0.0,0.0,8807.9427255675,6850.0,1957.94,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,1957.94,<40k,30-40
9000, 36 months,5.32,271.04,A,A1,MORTGAGE,88000.0,2016-03-01,Fully Paid,home_improvement,MN,25.75,0.0,0.0,9098.9000005982,9000.0,98.9,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,98.9,80k-120k,20-30
4000, 36 months,15.1,138.86,C,C2,OWN,25123.0,2013-11-01,Fully Paid,credit_card,PA,16.72,0.0,0.0,4998.8369062287,4000.0,998.84,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,998.84,<40k,10-20
24000, 60 months,15.61,578.68,C,C5,MORTGAGE,120000.0,2014-03-01,Fully Paid,credit_card,NJ,19.04,0.0,0.0,31460.23,24000.0,7460.23,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,7460.23,80k-120k,10-20
25000, 60 months,14.99,594.62,C,C5,MORTGAGE,56000.0,2014-08-01,Charged Off,debt_consolidation,IL,11.89,0.0,1.0,24623.1,13176.83,8885.4,0.0,2560.87,0.0,2014,1,11823.17,9262.3,High Risk,-376.89999999999964,40k-80k,10-20
25000, 60 months,13.99,581.58,C,C3,RENT,84000.0,2017-02-01,Fully Paid,debt_consolidation,NY,10.3,0.0,0.0,25013.7968055559,25000.0,13.8,0.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,13.8,80k-120k,10-20
10000, 36 months,10.99,327.34,B,B4,MORTGAGE,80000.0,2015-11-01,Fully Paid,credit_card,SC,18.0,0.0,0.0,11780.0322353912,10000.0,1780.03,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1780.03,40k-80k,10-20
14500, 36 months,8.19,455.65,A,A5,MORTGAGE,80000.0,2015-01-01,Fully Paid,debt_consolidation,TX,7.6,1.0,0.0,16222.6553567051,14500.0,1722.66,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1722.66,40k-80k,0-10
6000, 36 months,11.99,199.26,C,C1,RENT,25000.0,2016-02-01,Charged Off,car,FL,7.63,0.0,0.0,2780.69,1970.55,780.14,30.0,0.0,0.0,2016,1,4029.45,4029.45,Medium Risk,-3249.31,<40k,0-10
5000, 36 months,12.29,166.77,C,C1,RENT,34000.0,2015-08-01,Fully Paid,debt_consolidation,CA,36.0,0.0,0.0,5957.3373997943,5000.0,957.34,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,957.34,<40k,30-40
5600, 36 months,8.9,177.82,A,A5,OWN,76000.0,2013-08-01,Fully Paid,debt_consolidation,MD,21.1,1.0,1.0,6401.4372506016,5600.0,801.44,0.0,0.0,0.0,2013,0,0.0,0.0,Low Risk,801.44,40k-80k,20-30
12000, 36 months,7.26,371.96,A,A4,RENT,68000.0,2015-05-01,Fully Paid,debt_consolidation,MD,5.25,0.0,2.0,13378.1930961257,12000.0,1378.19,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1378.19,40k-80k,0-10
30000, 60 months,8.39,613.91,B,B1,MORTGAGE,70000.0,2016-05-01,Current,credit_card,IL,8.56,0.0,1.0,20252.03,14942.95,5309.08,0.0,0.0,0.0,2016,0,15057.05,0.0,Low Risk,5309.08,40k-80k,0-10
12000, 60 months,14.99,285.42,C,C5,RENT,50000.0,2014-07-01,Fully Paid,debt_consolidation,NY,16.58,2.0,0.0,13335.44,12000.0,1335.44,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,1335.44,40k-80k,10-20
20000, 36 months,11.53,659.81,B,B5,RENT,55000.0,2015-11-01,Fully Paid,debt_consolidation,CA,17.91,0.0,1.0,23362.453906607,20000.0,3362.45,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,3362.45,40k-80k,10-20
14400, 36 months,9.99,464.58,B,B3,MORTGAGE,107447.0,2015-11-01,Fully Paid,major_purchase,AL,37.08,0.0,0.0,16360.3083646737,14400.0,1960.31,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1960.31,80k-120k,30-40
25000, 60 months,17.57,629.01,D,D2,RENT,72000.0,2013-12-01,Fully Paid,debt_consolidation,OR,15.04,0.0,0.0,37613.7081584253,25000.0,12613.71,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,12613.71,40k-80k,10-20
6000, 36 months,8.18,188.52,B,B1,RENT,77000.0,2015-10-01,Fully Paid,debt_consolidation,IL,5.16,1.0,0.0,6746.9145053642,6000.0,746.91,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,746.91,40k-80k,0-10
30000, 60 months,17.56,754.65,D,D1,OWN,144000.0,2013-07-01,Fully Paid,debt_consolidation,CA,17.0,0.0,0.0,37897.9100000001,30000.0,7897.91,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,7897.91,120k-200k,10-20
24200, 36 months,26.3,978.91,E,E5,RENT,55000.0,2017-08-01,Current,debt_consolidation,TX,31.6,0.0,0.0,17585.02,9768.68,7816.34,0.0,0.0,0.0,2017,0,14431.32,0.0,High Risk,7816.34,40k-80k,30-40
10000, 60 months,12.49,224.93,B,B5,RENT,115000.0,2014-07-01,Fully Paid,debt_consolidation,FL,17.77,0.0,0.0,13104.2833569399,10000.0,3104.28,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,3104.28,80k-120k,10-20
12000, 60 months,26.3,361.42,E,E5,MORTGAGE,56000.0,2017-07-01,Current,home_improvement,GA,30.15,0.0,0.0,6831.91,2287.8,4544.11,0.0,0.0,0.0,2017,0,9712.2,0.0,High Risk,4544.11,40k-80k,30-40
40000, 36 months,7.49,1244.07,A,A4,OWN,137000.0,2017-04-01,Fully Paid,debt_consolidation,GA,13.94,0.0,0.0,42251.771627186,40000.0,2251.77,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,2251.77,120k-200k,10-20
25500, 60 months,9.49,535.43,B,B2,MORTGAGE,72000.0,2015-01-01,Current,debt_consolidation,CO,16.68,1.0,0.0,26209.18,19880.92,6328.26,0.0,0.0,0.0,2015,0,5619.080000000002,0.0,Low Risk,6328.26,40k-80k,10-20
12000, 36 months,13.67,408.22,C,C3,RENT,35000.0,2016-04-01,Current,debt_consolidation,GA,24.9,0.0,0.0,13499.85,10799.47,2700.38,0.0,0.0,0.0,2016,0,1200.5300000000007,0.0,Medium Risk,2700.38,<40k,20-30
5000, 36 months,16.99,178.24,D,D1,RENT,50000.0,2016-06-01,Charged Off,credit_card,CA,33.89,0.0,0.0,3602.62,2185.37,1018.23,0.0,399.02,0.0,2016,1,2814.63,2415.61,High Risk,-1397.38,40k-80k,30-40
3500, 36 months,10.49,113.75,B,B3,RENT,65000.0,2016-06-01,Fully Paid,credit_card,NY,9.1,1.0,0.0,3677.6771919988,3500.0,177.68,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,177.68,40k-80k,0-10
21000, 36 months,11.99,697.41,C,C1,MORTGAGE,55000.0,2016-02-01,Current,debt_consolidation,OH,22.91,0.0,0.0,25140.3098867086,21000.0,4140.31,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,4140.31,40k-80k,20-30
9000, 36 months,7.26,278.97,A,A4,RENT,47000.0,2015-06-01,Fully Paid,credit_card,MD,10.85,1.0,0.0,10035.459820941,9000.0,1035.46,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1035.46,40k-80k,10-20
14225, 36 months,18.55,518.21,E,E2,MORTGAGE,62000.0,2015-08-01,Fully Paid,debt_consolidation,TX,31.85,0.0,0.0,15801.9100009939,14225.0,1576.91,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,1576.91,40k-80k,30-40
20000, 60 months,9.44,419.46,B,B1,MORTGAGE,52000.0,2017-05-01,Current,debt_consolidation,IL,47.11,0.0,1.0,8798.17,5960.05,2838.12,0.0,0.0,0.0,2017,0,14039.95,0.0,Low Risk,2838.12,40k-80k,40+
9600, 36 months,8.24,301.9,B,B1,MORTGAGE,33410.0,2016-12-01,Current,credit_card,NV,15.37,0.0,0.0,7845.01,6692.22,1152.79,0.0,0.0,0.0,2016,0,2907.7799999999997,0.0,Low Risk,1152.79,<40k,10-20
4800, 36 months,6.89,147.97,A,A3,MORTGAGE,40000.0,2015-09-01,Fully Paid,debt_consolidation,NH,16.41,0.0,0.0,5308.6268211651,4800.0,508.63,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,508.63,<40k,10-20
15000, 60 months,17.27,374.97,D,D2,RENT,36134.0,2016-03-01,Charged Off,debt_consolidation,WA,9.76,0.0,0.0,9734.83,4973.84,4760.99,0.0,0.0,1.0,2016,1,10026.16,10026.16,High Risk,-5265.17,<40k,0-10
15000, 36 months,9.17,478.19,B,B1,OWN,48048.0,2014-07-01,Fully Paid,credit_card,NV,12.36,1.0,2.0,17206.4681112966,15000.0,2206.47,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,2206.47,40k-80k,10-20
15000, 36 months,11.44,494.22,B,B4,MORTGAGE,95000.0,2017-02-01,Current,credit_card,CA,33.32,2.0,0.0,11395.67,8984.51,2411.16,0.0,0.0,0.0,2017,0,6015.49,0.0,Medium Risk,2411.16,80k-120k,30-40
25200, 60 months,17.09,627.51,D,D1,MORTGAGE,84500.0,2017-11-01,Charged Off,debt_consolidation,MO,14.3,0.0,0.0,4368.64,1962.61,2406.03,0.0,0.0,0.0,2017,1,23237.39,23237.39,High Risk,-20831.36,80k-120k,10-20
15000, 60 months,12.49,337.4,B,B5,MORTGAGE,130000.0,2014-10-01,Current,debt_consolidation,VA,12.33,0.0,0.0,17223.61,12116.11,5107.5,0.0,0.0,0.0,2014,0,2883.8899999999994,0.0,Medium Risk,5107.5,120k-200k,10-20
20000, 36 months,12.62,670.23,C,C1,RENT,158000.0,2017-10-01,Current,medical,NY,12.92,1.0,0.0,10709.66,7966.91,2742.75,0.0,0.0,1.0,2017,0,12033.09,0.0,Medium Risk,2742.75,120k-200k,10-20
23975, 60 months,21.99,662.03,E,E4,MORTGAGE,87000.0,2014-03-01,Fully Paid,credit_card,PA,16.44,0.0,2.0,31480.8800707968,23975.0,7505.88,0.0,0.0,1.0,2014,0,0.0,0.0,High Risk,7505.88,80k-120k,10-20
17000, 36 months,14.08,581.69,C,C3,RENT,60000.0,2017-09-01,Current,debt_consolidation,TN,18.7,0.0,0.0,9862.13,7145.02,2717.11,0.0,0.0,0.0,2017,0,9854.98,0.0,Medium Risk,2717.11,40k-80k,10-20
18000, 60 months,16.2,439.65,C,C4,MORTGAGE,90000.0,2013-10-01,Charged Off,debt_consolidation,TN,18.58,0.0,0.0,13613.36,6277.17,6140.68,73.96,1121.55,0.0,2013,1,11722.83,10601.28,High Risk,-4460.6,80k-120k,10-20
11000, 60 months,14.65,259.68,C,C5,MORTGAGE,39000.0,2015-10-01,Fully Paid,debt_consolidation,IL,11.17,0.0,1.0,12516.4,11000.0,1516.4,0.0,0.0,1.0,2015,0,0.0,0.0,High Risk,1516.4,<40k,10-20
10000, 60 months,13.59,230.57,C,C2,MORTGAGE,65000.0,2017-05-01,Current,credit_card,WA,19.52,0.0,2.0,4823.09,2763.81,2059.28,0.0,0.0,1.0,2017,0,7236.1900000000005,0.0,Medium Risk,2059.28,40k-80k,10-20
5500, 36 months,11.39,181.09,B,B3,RENT,55000.0,2016-10-01,Current,debt_consolidation,WI,30.33,0.0,0.0,4894.65,3945.29,949.36,0.0,0.0,0.0,2016,0,1554.71,0.0,Medium Risk,949.36,40k-80k,30-40
2100, 36 months,13.59,71.36,C,C2,RENT,25000.0,2017-12-01,Charged Off,debt_consolidation,AZ,57.13,0.0,0.0,355.21,243.34,111.87,0.0,0.0,0.0,2017,1,1856.66,1856.66,Medium Risk,-1744.79,<40k,40+
5000, 36 months,11.49,164.86,B,B5,MORTGAGE,93000.0,2016-12-01,Fully Paid,moving,NY,16.94,0.0,1.0,5791.413911967,5000.0,791.41,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,791.41,80k-120k,10-20
25000, 36 months,7.99,783.3,A,A5,MORTGAGE,85000.0,2016-11-01,Fully Paid,debt_consolidation,FL,9.83,0.0,1.0,26962.8947818776,25000.0,1962.89,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,1962.89,80k-120k,0-10
22400, 60 months,12.62,505.33,C,C1,MORTGAGE,84000.0,2017-12-01,Current,debt_consolidation,WI,13.67,0.0,0.0,7122.98,4032.72,3064.99,25.27,0.0,0.0,2017,0,18367.28,0.0,Medium Risk,3064.99,80k-120k,10-20
6000, 36 months,12.62,201.07,C,C1,RENT,50000.0,2017-06-01,Current,moving,GA,10.78,0.0,0.0,4017.19,3053.29,963.9,0.0,0.0,0.0,2017,0,2946.71,0.0,Medium Risk,963.9,40k-80k,10-20
1200, 36 months,23.4,46.71,E,E5,MORTGAGE,23976.0,2013-11-01,Fully Paid,other,AR,17.97,0.0,2.0,1353.9382073158,1200.0,153.94,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,153.94,<40k,10-20
35000, 36 months,9.17,1115.77,B,B2,RENT,110000.0,2015-10-01,Fully Paid,debt_consolidation,MD,20.03,0.0,0.0,40201.212788267,35000.0,5201.21,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,5201.21,80k-120k,20-30
24900, 36 months,14.47,856.72,C,C2,MORTGAGE,104000.0,2014-01-01,Fully Paid,debt_consolidation,UT,30.12,0.0,0.0,30840.7748335981,24900.0,5940.77,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,5940.77,80k-120k,30-40
24000, 60 months,11.99,533.75,B,B5,RENT,126000.0,2017-06-01,Current,debt_consolidation,UT,8.56,0.0,1.0,10172.45,6116.9,4055.55,0.0,0.0,0.0,2017,0,17883.1,0.0,Medium Risk,4055.55,120k-200k,0-10
2000, 36 months,11.44,65.9,B,B4,MORTGAGE,75000.0,2016-11-01,Fully Paid,debt_consolidation,CA,30.45,0.0,0.0,2191.9489453271,2000.0,191.95,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,191.95,40k-80k,30-40
14000, 36 months,9.16,446.24,B,B2,RENT,48000.0,2016-04-01,Fully Paid,debt_consolidation,FL,18.55,0.0,0.0,15985.8578802802,14000.0,1985.86,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,1985.86,40k-80k,10-20
8000, 36 months,6.39,244.8,A,A2,RENT,88000.0,2015-05-01,Fully Paid,major_purchase,NY,19.49,0.0,1.0,8628.7179466183,8000.0,628.72,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,628.72,80k-120k,10-20
25000, 36 months,7.89,782.15,A,A5,RENT,120000.0,2015-09-01,Fully Paid,debt_consolidation,IL,5.62,0.0,0.0,28218.954853585,25000.0,3218.95,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,3218.95,80k-120k,0-10
